content,score,Label
"Sangat sulit menemukan lokasi yg saya tuju. Setelah saya samakan dengan gmaps, lah di maxim tempat yg saya mau tuju tidak ada. Nyari alamat yg dituju tidak ada jadi hanya buang² waktu saya saja -_-",2,Negatif
"Titiknya belum akurat, banyak titik yang tidak terdeteksi padahal titik itu terkenal (banyak di kenal orang). Terus juga Maxim makin mahal sihh, mana gak pernah kasih promo. Jadi 3 hari ini lebih sering pake yang ijo karena pasang promo, dan titik nya hampir terdeteksi semua.",4,Positif
"Sejauh ini aplikasi sudah bagus, simpel Hanya saja masukan sya jika pesanan delivery driver yg dapat order titiknya terlalu jauh dengan lokasi penjemputan, kasian drivernya dan juga customer menunggu agak lama, saat online di sekitar titik banyak driver, mungkin yg sekitar mengabaikan saya jg kurang tau Mungkin kedepan nya bisa jadi pertimbangan (Sejak awal menulis ulasan, sampai saat ini titik jemput driver masih sangat jauh, lbh jauh driver jemput dr pada antar)",3,
Udah banyak yg ngeluh tentang GPS map nya tapi kok ga di benerin. Sama driver Maxim tolong di seleksi lagi yg punya sopan santun. Pengalaman naik Maxim lbh sering dpt driver yg kaya preman arogan ga ada sopan²nya klo ngomong. Kurang ajar ke customer. Tolong di perbaiki. Jangan di baca doank.,3,
"Pelayanan jasa nya lumayan bagus,, Respon driver juga baik baik Masukan saja,,untuk harga atau ongkir lebih baik yang pasti saja ,,terus untuk titik alamat nya msh banyak yang kurang pas yah,,itu saja sih Selebih nya bagus..makasih",4,Positif
"Sekarang susah kalau dapet order dapetnya yg jauh"" mulu gak kaya awal pake maxim dapetnya yg deket"", kalau jauh jadi makan waktu tolong dong d.perbaiki sistemnya, arah mapsnya juga harus d.perbaiki lagi biar gak susah nyarinya dan tolong pengemudinya d.kasih arahan yg bener biar gak ugal""an patuh sama rambu"" lalu lintasnya jngan main d.terobos aja.",1,Negatif
"baru pertama download dan pke maxim., harga lebih murah. Sempet nunggu agak lama dan dicancel sih. Alhamdulillah terus dapet driver yg ramah, tau jalan, dan cepat sampai tujuan.",5,Positif
Telah terjadi bug sistem pada saat permintaan kode otp via sms yang proses waktunya terlalu lama dan setelah melampai 3 kali kesempatan tidak bisa log in karna tidak ada kolom untuk memasukan kode otp teraebut,1,Negatif
"Maaf banget MAXIM saya awalnya suka banget sama aplikasi ini, tapi setelah akun saya entah kenapa ga bisa login setelah ada pihak driver yang hack akun saya seolah olah saya order padahal tidak, bukan sekali dua kali, Saya sudah ajukan laporan kepada MAXIM mengenai permasalahan tersebut! Jangan kasih kendor pada driver yang tidak jujur.",1,Negatif
"Maxim paling gak pernah akurat titik stay yg saya udah pilih lokasi keberadaan saya nya.. Dan sopirnya masih pada amatir semua, gak hanya udah tua dan maupun yg muda juga!!! Tolong ajarin semua driver nya untuk kalo di suruh dtg nya cepat ya harus cepat.. Jangan di suruh cepat malah minta di cancel orderan sayanya!!!! Ajarin sopan santun para driver nya!!! Percuma kalo harga murah dari si ijo, tapi driver nya pada amatir semuanya!!! 👎👎👎",2,Negatif
"Sangat mengecewakan. Titik jemput tidak sesuai dengan lokasi penumpang berada. Dikasih rute manual ke driver gak semua driver paham malah ngikutin maps terus. Padahal mapsnya ngaco. Mana gak ada fitur foto di chat, jadi kan membingungkan driver udah di titik tapi gak tau di mana. Harga juga tiba-tiba naik saat dalam perjalanan. Buat yang mau download mending pikir-pikir lagi deh.",1,Negatif
Saat ini saya sangat kecewa sama driver nya. Sangat lancang untuk minta ongkos lebih. Saya pernah pesan mobil untuk anter anak dan istri saya di rumah sakit pdahl jarak nya kurang lebih 2 kilo tarif nya kurang lebih 15rb dan minta tambah 15rb jg. Saya sdh sering pesan maxim yg minta tarif nya melebihi tarif yg awal tercantum harga nya.saya jg mantan driver. Jd saya minta untuk pihak maxim untuk di tindak lanjut dengan oknum yg nakal. Takut nya konsumen pd kecewa dengan driver maxim nya.,1,Negatif
"Saya ingin seluruh customer baru maupun lama, dapat menyebarkan aplikasi ini dan dapat menggunakannya. Dikarenakan, aplikasi ini sangat terjangkau dan aman digunakan. Sedikit kekurangannya, tolong maps di perbarui. Karena banyak sekali titik maps yang tidak ada di aplikasi ini.",4,Positif
bagus sih udh langganan pakai ini brpa tahun. tapi cuma kadang masalah lambat dapat drivernya ga tau kenapa. tingkatkan aj kecepatan untk dapat drivernya jadi tidak menunggu lama..,4,Positif
"Dear MAXIM, kalo update ,jangan sering minta update buat sekedar benerin bug doang. Ntuh benerin sekalian titik lokasi mapsnya. Kasihan kalo driver & pengguna yang kesusahan cari alamat/titik lokasi yang pas. Ini ngepin manual sudah sesuai lokasi, tp begitu sudah order malah berubah jauh. Beneran dulu titiknya,gemes ih, pen cubit. Terus soal biaya, jangan juga murah banget. Kasian driver, juga pengguna yang tiba² kaget dimintain ongkos yang 2x lipat dari aplikasi.",1,Negatif
"Pernah kecewa dengan aplikasi ini, pesan maxim car, padahal udh di cancel eh datang juga ttep mobilnya akhirnya terpaksa naik karena kasian juga udh datang mana jauh"" lagi datangnya, tolong di perbaiki lagi aplikasinya",3,
Harga di aplikasi 32.000 eh.. drivernya sms minta di bulatkan 45.000 saya punya bukti percakapannya.. dan ketika jarak jauh harga murah semua pada tolak parah!! Maunya terlihat murah tapi tidak sesuai kenyataan,1,Negatif
"Cara topup saldo Maxim customer gimana? Gak ada pusat bantuan tutorialnya, harga relatif murah sih dibandingkan kompetitor nya, soal titik maps udah bisa masuk sih cm masih pakai nama alamat gmaps lama bukan update terbaru Masih bingung cara topup saldo customer gak ada yg bisa di klik cuma bisa pakai pembayaran tunai pdhl aku kebiasaan pakai non tunai soalnya praktis 😶",4,Positif
Sebenarnya apk nya sih bagus tapi banyak tempat2 penting malah ga ada di pencarian otomatis harus cari manual itu pun susah. Jadi minimal ke apk gojek lah ga disebutin nama tempat secara lengkap saja sudah bisa di lacak ada dimana . Dan satu lagi saya sudah mengaktifkan lokasi saya tapi disitu malah harus nulis nama jalan + nomor rumah apa apaan lalu gunanya saya mengaktifkan lokasi saya untuk apa ?. Sebenarnya apk ini sudah bagus tapi untuk pencarian tempat tujuan + lokasi itu yang sulit .,4,Positif
Saya bintang satu karna pencarian pengemudi terlalu lama trs fitur pembatalan nya gak bs di gunakan...karna menunggu terlalu lama dan saya laper butuh cepet.. Map gak bs di pasang sesuai tujuan.,1,Negatif
"Kecewa bgt dengan pesan makanannya. Harga tidak sesuai dengan yang asli, bahkan beda jauh banget. Di aplikasi tertera 80 sekian, katika di bayar 100 sekian. Kapok pakai aplikasi ini",2,Negatif
"Driver delivery nya bnyk yg ga jujur , ga sesuai harga mknanya ,suka menaikan harga sendiri padahal kita tau harga ditempat itu berapa. Ya gpp klo hanya 1-2rb ini kadang sampai 10rb. Padahal saya suka ngasih tip tp mereka suka ga bersyukur",2,Negatif
"Aplikasi sialan, gw cari dari tadi, titik mapsnya gak ketemu juga, gak seperti gocar, atau grabcar, memang lebih murah sih, tapi masih banyak yang harus di perbaiki, terutama pencarian alamat yang di tuju serta titiknya tidak sesuai!!!",1,Negatif
Terimakasih untuk Bapak yg mengantarkan paketan saya.. ini pengalaman Pertama kali pakai maxim.. Keren.. lebih murah.. cm masih bingung nentukan alamatnya soalnya di mapnya blm spesifik 🙏,5,Positif
"Memang cukup murah sih. Cuma gak ada fitur pembayaran non tunai. Dan kadang ada driver yang ngasih harga sendiri lebih mahal, tidak sesuai dengan harga aplikasi. Juga ada yang mengantar tidak sesuai titik lokasi. Sedangkan di aplikasi tidak ada layanan lapor atau penilaian, jadi untuk driver yang curang dan tidak bertanggung jawab tidak bisa kami laporkan ke pusatnya",2,Negatif
"Parah. Sebelum pesan maxim tertera ongkosnya berapa, eh setelah dipesan tiba2 ongkosnya berbeda. Nambah sampai hampir 5 ribu.Saya cancel pesanan 2 kali karna mengira kesalahan sistem dan memutuskan untuk update aplikasi. Rupanya sama aja.",1,Negatif
untuk harga jelas sangat2 terjangkau. hanya saja yg msih kurang ketika mau delivery barang alamatnya masih belum sesuai/ga ketemu titiknya. mohon segera diperbaharui lgi untuk alamat2nya. selebihnya sudah oke.,3,
"1. Hrga di aplikasi pelanggan dan driver beda. Udah gitu drivernya ngotot harus bayar sesuai yg di aplikasi dia, pdhl sudah ditunjukin di aplikasi saya segini, bedanya ga 1/2rb bisa sampe 5rb lebih, bikin ga nyaman tau ga sih!. 2. waktu tunggu nya bentar banget, klo lebih dari waktu tunggu naiknya banyak walopun baru lebih kurang dari 4mnt dari waktu tunggu, klo yg naik disabilitas gimana ha?. 3. aplikasi bisa jalan sendiri tiba2 ada orderan yg saya ga pernah pesan krn HP mati layarnya, goib.",1,Negatif
"makin kesini kenapa makin ngeselin sih, lagi mesen tp ke logout sendiri tbtb dan posisinya saya blm tau udh dapat driver atau gak, ga sekali begini tp udh berkali kali tolong dong bkin bkin ga nyaman sama sekali.",1,Negatif
"Pengalaman pertama, kaget pas sudah sampai tujuan harga nya naik beda saat dipesan lebih murah. Minimal konfirmasi dulu lah kalo berubah. Kalo gini pihak order dirugikan.",2,Negatif
"kenapa sih saat titik lokasi udah pas, eh tiba tiba titik lokasinya pindah sendiri, trus tambahin fitur foto kek biar ga marahan sama drivernya saat titik lokasi tdk sesuai!!",2,Negatif
"Please, aku pake ini emang murah sih, cuma driver² nya pada gimana gitu loh, gaa sesuai sama tarifnya. Misal di aplikasi 30, minta nya kadang 45 kadang 50. Tolong dongg min di atur yang kayak gini, btw aku cust maxim Tanjungpinang ya!!!!",2,Negatif
"aplikasi yg bagus dan sangat memenuhi kebutuhan transportasi saat ini, harganya jg murah dibandingkan apk ojol lainnya. tapi mungkin bisa dikembangkan lg fitur mapsnya supaya lebih banyak titik lokasi yg terjangkau karna jujur agak susah untuk mencari titik lokasi secara manual. terimakasih semoga sukses terus! :)",4,Positif
"Aku kasih bintang 4, berapakali pesan dapatnya orang yang sdh lanjut usia, jarang banget dapat yg masih muda. Tolong lebih selektif dalam memilih driver, karena org yg sdh lanjt usia kalau bawa kendaraan kurang aman, kadang kaget"" rem.",4,Positif
"Sementara bintang 3 yaa, semoga aplikasinya dari segi (MAP) bisa segera di upgrade jd lebih mudah lagi dan lebih jelas. Soalnya banyak alamat ga update nya pdhl di google map sudah ada tp di mapnya maxim belum ada. Udah itu aja. Selebihnya sip 😁",3,
"Titik lokasi belum lengkap tidak sesuai gmaps, jadi harus buat titik manual di lokasi terdekat titik aslinya yang nyusahin buat driver dan juga penggunanya. Terus tarif yang dikenakan juga tidak sesuai yang muncul di aplikasi, tiba2 drivernya bilang harga yg harus dibayar 2 kali lipat dari aplikasi, jadi langsung dibatalkan. Mohon kalau memang tarifnya gabisa semurah itu jangan dipaksain karna kasian drivernya dan penggunanya juga jadi ga nyaman harus nambah biaya dari yang sudah terlampir.",2,Negatif
"Tarifnya berubah setelah diorder. Hanya bisa diorder dititik yg sudah disediakan maxim, kalau pasang titik manual tarifnya jauh lebih mahal dan banyak titik yg tersedia digmaps tapi tdk tersedia dimaxim. Jadi kalau mau order mesti cari titik yg dsediakan yg paling dkat dari yg mau dituju jadinya nggak sesuai titik, walaupun jarak bedanya cuma 40 meter tapi drivernya selalu ngeluh atau marahpadahal saya selalu nunggu diluar jadinya drivernya ngga kelewatan jalannya dan drivernya ngga perlu nunggu",2,Negatif
"Maxim memang murah,, tapi kekurangannya di masalah titik maps, banyak yg tidak lengkap,,ini membuat tidak nyaman untuk costumer dan driver seperti saya,, usahakan min bisa auto maps seperti di apk Gojek, sehingga costumer tidak merasa kesulitan dalam menentukan maps",2,Negatif
"Padahal update terus aplikasinya, tapi tetep ga ada perubahan. Map tetep kacau, posisi driver terlalu jauh, estimasi waktu driver sampe juga ga pas. Di aplikasi 2 menit lg sampe, padahal masih jauh banget drivernya. Paling oke cuman buat perjalanan yang dijadwalin aja. Kalo buat pesen dadakan, ga banget. Keburu lumutan nungguin driver nya sampe.",2,Negatif
"masukan aja min.. mohon min diperbaiki lagi apk Maxim transportasi nya agar lebih baik lagi,apalagi mengenai titik maps penjemputan kurang pas karena tidak ada titik dimana diri kita berada dan tempat yg dituju juga masih blm pas juga... khusus nya di MAPS nya min diperbaiki lagi",5,Positif
"Maxim sejauh ini cukup baik sekaligus saya adalah pengguna pertama mulaiSegi Tarif yg sangat Terjangkau, n fast Respon. saya kira akan lebih mampu bersaing dg jasa Online lainnya terhadap penggunanya. Namun saya sedikit kecewa karena sebagai pengguna pertama ada Oknum Driver yg memainkan harga tarif yg tidak sesuai dgn aplikasi, mengontak pengguna dan menambahkan harga tarifnya, Jika sepakat silahkn Tunggu di Loby. hal sepele tapi perlu diperhatikan. Terimakasih 😊",2,Negatif
"Ini baru kedua kali sy naik Maxim. Sy akui tarif lebih murah..tapi untuk penumpang yg butuh cepat tidak direkomendasikan. Karena posisi driver jauh dan juga titik di aplikasi tidak cocok. Awal naik...telat tp tidak parah. Ini yg kedua kali... titik dibilangnya sudah deket...tp supir ga sampai2 dan ternyata posisi masih jauh. Tolong perbaikan di Maslaah titik...sy lagi hamil, harus nunggu lama berdiri dijalan. Supirnya baru tiba hampir 30 menit kemudian. saya ga salahkan supir tp aplikasinya.",2,Negatif
"Map nya kurang akurat, dan masa tiba² harga naik secara tiba². Seharusnya gak bisa gitu dong, kalo mw naik ya pas kita blm naik kendaraan nya kaya app sebelah. Masa dah sampe tujuan, tiba² harga naik. Gak sesuai pas harga pesan awal, sungguh aneh. Bikin malu aja, sama driver nya. Dikira saya main kurangin, padahal salah aplikasi nya tiba² harga naik pas sudah sampai tujuan",2,Negatif
Mohon diperbaiki fitur maps lokasi/ gps. Saran tolong ada gambarnya pada titik lokasi yang akan dituju. Terimakasih. Bintang saya akan terubah apabila aplikasi ini sudah berubah...semangat. Untuk harga sudah sangat sesuai,3,
Untuk tarif sih OK. tapi tolong untuk para driver ko pada cuek ya pas kita lagi order.. pada gk mau ambil.. knpa driver harus milih2 untuk ambil orderan.. saya kurang puas untuk aplikasi ini.. apalagi klo kondisi hujan susah bnget buat dapet driver padahal dari titik kita udh bnyak driver tapi pada cuek semua.. bahkan ada yg mengrim pesan yg tidak mengenakan.. tolong di perbaiki lagi sistem nya untuk para driver.. menurut saya ini tidak membuat penumpang nyaman..,2,Negatif
"harga lebih murah dibanding sebelah. kritik saya, saya gabisa top up karena di aplikasi tidak ada pilihannya dan hanya ada opsi pembayaran cash. selain itu map-nya masih terbatas. mudah2an bisa segera ditingkatkan dan yg sudah baik jangan down grade ya.",4,Positif
"Bintang 3 dulu ya... Kirain diupdate versi terbaru, MAPna sdh diperbaiki, ternyata masih tetep harus cari titik tujuan secara manual, walaupun tdk semua tetapi kebanyakan seringna demikian, bahkan agak kesulitan utk mencari titikna yg sesuai, terpaksa ganti ojol sebelah😖 Maap🙏...bukan bermaksut menjelekkan, tapi sekedar kritik dan saran agar MAXIM kedepanna, khususna penggunaan MAPna, dpt sesuai titik penjemputan ataupun tujuan, sehingga customer maupun driver jg tdk kesulitan. Terima kasih...",3,
Pengemudi nya banyak banget yg kurang bertanggungjawab. Pesanan sering banget datangnya lama padahal dari maps nya jarak pengemudi nya deket. Pengemudi pas mau jmput juga banyak yang lama banget. Abis itu suka ada pengemudi yg dari maps nya malah ga langsung tempat tujuan.,2,Negatif
Jadi pilihan karna tarif nya murah tapi kecewa banget pas driver 1 menit lagi sampe tiba2 aplikasi logout sendiri dan beberapa kali coba login lagi sama sekali gaada respon kode OTP yg masuk. Posisi lg hujan deras 4x order selalu di tolak sekali nya dapat driver aplikasi nya error. Bener2 kecewa. Kasian driver nya sudah hujan2 tp terhambat karna error. Tolong diperbaiki!!!!!!!,1,Negatif
"Untuk map masih agak susah dalam pencarian lokasi dan juga kadang pas pemesanan perjalanan harga berubah seperti pas pertama pemesanan 13rb untuk 1,5 km pas nyampe berubah jadi 20-25rb jadinya agak terkesan driver/operator nipu customer. Tolong untuk sistem di update lagi kak terimakasih",2,Negatif
"Jadi pilihan karna tarifnya murah, tapi banyak hal yg perlu diperbaiki. Maps/titik lokasi tidak sesuai, belum tentu semua driver mau mengerti, jadi penumpang yg disalahkan. Tidak ada fitur foto dalam pesan. Belum bisa transaksi non tunai. Nomor telepon penumpang seharusnya menjadi privasi, driver tidak seharusnya menghubungi di luar persoalan order, buat penumpang risih. Mungkin perlu adanya pelatihan/SOP yg ditujukan agar para driver bisa lebih baik dalam memberi layanan yg optimal.",2,Negatif
"Masih kurang efektif masa mau order harus masuk ke crome dulu,ribet banget asli. Terus pas rincian pembayaran dan metode bayar nya juga gak bisa dicek ulang, nyusahin pokok nya.",1,Negatif
"Aplikasi Maxim sudah bagus, kalau bisa update ditambahkan fitur kamera (pengambilan gambar lokasi skrg). Agar memudahkan penumpang dan Pak supir paham titik penjemputan dimana.",4,Positif
